1,458503
1,468560
1,452551
1,462767
1,492939
1,463022
1,482022
1,452965
1,469069
1,474511
1,467700
1,497776
1,467414
1,501118
1,490997
1,488674
1,487369
1,476675
1,488706
1,476294
1,490011
1,494434
1,481322
1,464932
1,490393
1,489183
1,473843
1,486319
1,494816
1,488451
1,469928
1,526165
1,497681
1,533326
1,495803
1,515535
1,490456
1,500354
1,510093
1,522792
1,487528
1,499049
1,508088
1,502391
1,517731
1,521169
1,510952
1,516458
1,493798
1,514835
1,519386
1,500131
1,507992
1,544815
1,515472
1,539755
1,523906
1,515153
1,514740
1,537814
1,526547
1,511684
1,534408
1,520691
1,556400
1,563402
1,529380
1,536000
1,533963
1,548635
1,564516
1,548603
1,556718
1,538068
1,541919
1,540264
1,568494
1,551722
1,562129
1,527788
1,559360
1,553822
1,541442
1,544911
1,573841
1,577660
1,554872
1,577660
1,555382
1,586762
1,582402
1,579952
1,584025
1,566553
1,572154
1,591314
1,566807
1,576451
1,573077
1,575337
1,577278
1,574191
1,588704
1,602230
1,582211
1,588195
1,610632
1,596342
1,611587
1,587176
1,594464
1,622758
1,598888
1,595578
1,627373
1,587813
1,602994
1,626259
1,612001
1,623713
1,611237
1,623553
1,619703
1,610696
1,632974
1,628773
1,623426
1,654107
1,642554
1,627914
1,644209
1,649937
1,652515
1,618971
1,628327
1,661459
1,636507
1,645736
1,654870
1,626641
1,640326
1,656112
1,646787
1,657608
1,655316
1,640803
1,647773
1,631128
1,659390
1,663559
1,684469
1,703596
1,653725
1,638639
1,649142
1,654329
1,659008
1,652579
1,666201
1,657448
1,662127
1,671707
1,688193
1,675430
1,683928
1,693157
1,675844
1,701114
1,680936
1,692107
1,679186
1,736855
1,689593
1,696404
1,682973
1,684151
1,668333
1,679154
1,714226
1,694049
1,712571
1,710248
1,698345
1,700923
1,712508
1,696563
1,698695
1,684342
1,715054
1,700987
1,730490
1,705538
1,719319
1,733227
1,715468
1,730808
1,730521
1,739942
1,763716
1,730617
1,720051
1,727339
1,715404
1,709707
1,721865
1,736155
1,725970
1,780807
1,727339
1,767153
1,727148
1,725716
1,748217
1,741565
1,765467
1,736282
1,736441
1,749076
1,747899
1,776542
1,742170
1,759165
1,746180
1,749267
1,744620
1,749394
1,753532
1,791150
1,778038
1,782748
1,771450
1,743793
1,764480
1,770177
1,762952
1,770973
1,765530
1,762921
1,773487
1,770432
1,768840
1,774060
1,786536
1,786663
1,779661
1,805249
1,775556
1,811233
1,793155
1,782462
1,818553
1,819921
1,806904
1,789018
1,793124
1,821990
1,812856
1,858208
1,837362
1,850793
1,817662
1,824345
1,827146
1,829851
1,829374
1,839335
1,825618
1,852066
1,835166
1,840036
1,858145
1,850538
1,849361
1,830010
1,847769
1,861009
1,873549
1,849233
1,860022
1,826064
1,848979
1,837458
1,843664
1,842613
1,854135
1,860850
1,857476
1,873007
1,900410
1,844428
1,859322
1,855694
1,856999
1,856872
1,862346
1,873039
1,853339
1,895318
1,829947
1,868806
1,852511
1,869125
1,850475
1,875776
1,859227
1,852957
1,867151
1,886979
1,856235
1,870430
1,856331
1,859322
1,876158
1,862155
1,878322
1,878895
1,902479
1,885833
1,870843
1,879564
1,883415
1,878768
1,868838
1,895445
1,900060
1,892071
1,887648
1,895318
1,912918
1,872594
1,883637
1,914763
1,890926
1,904038
1,879468
1,882842
1,898787
1,908812
1,910212
1,912249
1,920715
1,911454
1,907794
1,960275
1,934209
1,919951
1,900983
1,931600
1,926826
1,923834
1,908748
1,908175
1,939111
1,926698
1,932586
1,952159
1,935482
1,923929
1,930931
1,938633
1,920842
1,950854
1,926285
1,945253
1,939238
1,930931
1,923707
1,938506
1,928067
1,934400
1,971446
1,936660
1,941911
1,930804
1,945794
2,013679
1,945348
1,952287
1,964253
1,965558
1,964731
1,957252
1,980326
1,964858
1,981758
1,959002
1,975074
1,971478
1,994456
1,970491
1,990319
1,951618
1,995411
1,985195
1,967563
2,009256
1,988123
1,954769
1,978448
2,031152
1,983890
2,009574
2,005946
2,017721
1,991878
1,985481
2,009287
1,988155
2,016003
2,004323
2,020968
2,030897
2,071189
2,005055
2,021254
2,018963
2,033889
2,026824
2,028510
2,058332
2,088853
2,046906
2,028956
2,059987
2,032552
2,070457
2,066829
2,068452
2,039236
2,060591
2,071285
2,062883
2,074277
2,069025
2,078828
2,081374
2,099419
2,080705
2,098019
2,077746
2,093882
2,076027
2,085193
2,097732
2,083952
2,101870
2,113582
2,092481
2,070998
2,119152
2,112341
2,085798
2,105657
2,116510
2,118897
2,107503
2,119024
2,099738
2,114919
2,131978
2,140730
2,107026
2,117242
2,095950
2,103366
2,125549
2,115396
2,148113
2,120647
2,134492
2,151869
2,149546
2,126726
2,149450
2,143785
2,146363
2,127840
2,151392
2,149195
2,147350
2,144867
2,146331
2,147381
2,158202
2,144262
2,186050
2,152856
2,165745
2,187419
2,148432
2,150564
2,191811
2,160939
2,159157
2,187037
2,189551
2,238627
2,175293
2,166732
2,177903
2,190824
2,212052
2,183027
2,199481
2,190315
2,197921
2,195757
2,184618
2,223191
2,177171
2,201995
2,198717
2,202250
2,228284
2,199449
2,205496
2,214853
2,219341
2,227647
2,226756
2,226788
2,211225
2,205178
2,220168
2,244133
2,222714
2,260237
2,223764
2,226947
2,262561
2,225419
2,229207
2,222173
2,230098
2,235954
2,226915
2,255209
2,251262
2,234681
2,226501
2,239105
2,259091
2,264088
2,241364
2,237609
2,241587
2,279938
2,254158
2,240919
2,275641
2,266793
2,270963
2,253681
2,254763
2,284966
2,252917
2,263961
2,258710
2,293655
2,240600
2,273827
2,267462
2,276150
2,260715
2,272904
2,268608
2,260810
2,290918
2,292127
2,266889
2,277392
2,270994
2,288276
2,311828
2,286526
2,282770
2,306672
2,284361
2,311605
2,298301
2,320643
2,290249
2,297187
2,291172
2,301611
2,329937
2,295373
2,321885
2,307276
2,320421
2,292286
2,309281
2,326340
2,322776
2,324303
2,301993
2,310936
2,307849
2,314374
2,348905
2,323762
2,330732
2,316856
2,331846
2,329300
2,327772
2,338339
2,336843
2,326054
2,363768
2,322489
2,333342
2,330700
2,329236
2,355016
2,336238
2,348746
2,335825
2,335920
2,372520
2,337320
2,356130
2,360744
2,368033
2,347855
2,356098
2,370611
2,357880
2,348332
2,354029
2,358580
2,365264
2,362781
2,379713
2,393589
2,360076
2,372870
2,379713
2,354697
2,361604
2,363100
2,364786
2,377581
2,378440
2,374875
2,358580
2,370356
2,404887
2,380636
2,406383
2,379872
2,379649
2,382864
2,367110
2,389706
2,388083
2,382004
2,387478
2,386174
2,371979
2,387956
2,411348
2,395785
2,422774
2,400655
2,424270
2,393685
2,394799
2,408770
2,404092
2,440692
2,392125
2,426879
2,407943
2,405365
2,471436
2,406224
2,424874
2,407402
2,424397
2,437255
2,410362
2,428025
2,420419
2,429967
2,405938
2,440851
2,418000
2,423569
2,430794
2,432735
2,417586
2,427293
2,418541
2,433245
2,430667
2,416918
2,433213
2,453486
2,461952
2,432735
2,419400
2,431399
2,430794
2,443811
2,420705
2,442792
2,442379
2,446994
2,436300
2,464975
2,448967
2,458674
2,442697
2,438082
2,458960
2,437700
2,439833
2,455523
2,493269
2,449826
2,441519
2,462175
2,464880
2,468508
2,465707
2,447121
2,477960
2,462493
2,455746
2,456732
2,459851
2,474778
2,493110
2,471404
2,510009
2,473059
2,459883
2,477165
2,478311
2,472773
2,437191
2,479170
2,502562
2,488781
2,512078
2,470449
2,474141
2,488909
2,473059
2,471659
2,487731
2,474682
2,501926
2,492155
2,475796
2,478247
2,489577
2,492473
2,490914
2,493301
2,511378
2,485885
2,622229
2,487954
2,523536
2,501512
2,501162
2,509182
2,501766
2,514815
2,495879
2,508927
2,500112
2,494987
2,541136
2,496451
2,499984
2,543300
2,495369
2,534388
2,511505
2,530887
2,482607
2,517743
2,504217
2,504535
2,552116
2,517202
2,502085
2,520448
2,546737
2,507686
2,531365
2,570511
2,518189
2,513510
2,514179
2,549665
2,533434
2,531206
2,526018
2,549188
2,515261
2,543172
2,532383
2,558035
2,523727
2,522326
2,524045
2,535057
2,586615
2,536839
2,531715
2,560390
2,558258
2,537030
2,549760
2,528341
2,556699
2,544191
2,562586
2,544318
2,565101
2,570511
2,572898
2,556285
2,549856
2,557144
2,576558
2,580727
2,572102
2,569779
2,588525
2,565896
2,588207
2,604470
2,640179
2,582064
2,612681
2,572675
2,577417
2,580982
2,607175
2,590371
2,581618
2,608798
2,620797
2,613667
2,589480
2,598741
2,599728
2,631204
2,609275
2,615641
2,633845
2,623311
2,620892
2,626621
2,622292
2,655519
2,636296
2,627257
2,639574
2,640147
2,613795
2,710165
2,640529
2,634705
2,623215
2,654978
2,654532
2,672642
2,638396
2,653641
2,662457
2,659274
2,668759
2,634227
2,659115
2,686009
2,638938
2,664780
2,668600
2,668600
2,663476
2,669682
2,700330
2,670064
2,674710
2,656506
2,686009
2,679834
2,670286
2,670605
2,705518
2,687186
2,693169
2,699662
2,688332
2,683558
2,687250
2,682476
2,681648
2,693679
2,722450
2,733270
2,700935
2,702972
2,704691
2,716562
2,687727
2,705136
2,702367
2,679070
2,695875
2,698230
2,691960
2,719394
2,703513
2,708096
2,708319
2,734575
2,702781
2,712074
2,739827
2,721177
2,732984
2,710324
2,718185
2,708414
2,721686
2,708414
2,728974
2,724009
2,743009
2,729419
2,724677
2,720635
2,729483
2,730947
2,747401
2,730502
2,721399
2,744378
2,709624
2,741991
2,753130
2,737726
2,742946
2,765256
2,744346
2,735562
2,744314
2,760546
2,748165
2,747783
2,733589
2,760482
2,754594
2,754021
2,767420
2,763123
2,749247
2,750425
2,754880
2,751189
2,795300
2,748738
2,764683
2,778018
2,768757
2,768502
2,771876
2,811722
2,775090
2,745046
2,783460
2,773308
2,778018
2,774517
2,761850
2,785275
2,790367
2,810545
2,779450
2,839252
