4.967818298e+02,4.013366066e-03
4.969357605e+02,-1.821042737e-03
4.970897217e+02,2.174643334e-03
4.972436523e+02,-2.174643334e-03
4.973976135e+02,2.528243931e-03
4.975515747e+02,-1.078481670e-03
4.977055664e+02,1.396722160e-03
4.978595276e+02,-1.078481670e-03
4.980135193e+02,1.113841659e-03
4.981675415e+02,-1.219921862e-03
4.983215332e+02,1.997843152e-03
4.984755554e+02,8.840013470e-05
4.986295776e+02,2.033203142e-03
4.987835999e+02,-1.644242555e-03
4.989376526e+02,5.357048009e-03
4.990917053e+02,-4.048726056e-03
4.992457581e+02,5.003447644e-03
4.993998413e+02,-1.043121563e-03
4.995538940e+02,3.094004700e-03
4.997080078e+02,-2.068563132e-03
4.998620911e+02,2.528243931e-03
5.000161743e+02,1.237601828e-04
5.001702881e+02,5.250968039e-03
5.003244324e+02,-1.326002064e-03
5.004785461e+02,3.695125692e-03
5.006326904e+02,6.541609764e-04
5.007868347e+02,1.962482929e-03
5.009409790e+02,-2.245363314e-03
5.010951233e+02,4.614486825e-03
5.012492981e+02,-1.467442256e-03
5.014034729e+02,4.260886461e-03
5.015576782e+02,-8.663213230e-04
5.017118530e+02,2.139283344e-03
5.018660583e+02,-2.422163729e-03
5.020202942e+02,1.714962651e-03
5.021744995e+02,-2.917204518e-03
5.023287354e+02,2.528243931e-03
5.024829712e+02,-7.248811307e-04
5.026372070e+02,7.372571155e-03
5.027914734e+02,-2.775764326e-03
5.029457397e+02,5.003447644e-03
5.031000061e+02,5.127207842e-04
5.032542725e+02,2.386803739e-03
5.034085693e+02,-1.113841659e-03
5.035628662e+02,1.750322641e-03
5.037171631e+02,-1.361362054e-03
5.038714905e+02,2.245363314e-03
5.040258179e+02,-7.248811307e-04
5.041801453e+02,5.250968039e-03
5.043344727e+02,-5.304007937e-05
5.044888306e+02,1.679602545e-03
5.046431885e+02,-1.467442256e-03
5.047975464e+02,3.518325277e-03
5.049519043e+02,-1.891762833e-03
5.051062927e+02,1.679602545e-03
5.052606812e+02,-1.502802246e-03
5.054150696e+02,3.942646086e-03
5.055694885e+02,-1.078481670e-03
5.057239075e+02,2.846484305e-03
5.058783264e+02,-1.502802246e-03
5.060327454e+02,2.634323901e-03
5.061871948e+02,-4.420006589e-04
5.063416443e+02,6.311769597e-03
5.064960938e+02,-7.602411788e-04
5.066505737e+02,4.048726056e-03
5.068050232e+02,-1.361362054e-03
5.069595032e+02,2.952564508e-03
5.071140137e+02,1.255281852e-03
5.072684937e+02,3.836565884e-03
5.074230042e+02,1.591202454e-04
5.075775146e+02,4.791287240e-03
5.077320557e+02,-1.821042737e-03
5.078865967e+02,3.270804882e-03
5.080411377e+02,-4.420006589e-04
5.081956787e+02,3.094004700e-03
5.083502197e+02,-1.591202454e-04
5.085047913e+02,5.498488434e-03
5.086593628e+02,1.750322641e-03
5.088139343e+02,6.806810386e-03
5.089685364e+02,-1.573522342e-03
5.091231384e+02,5.321688019e-03
5.092777405e+02,1.007761573e-03
5.094323730e+02,3.341525095e-03
5.095869751e+02,1.502802246e-03
5.097416077e+02,5.357048009e-03
5.098962402e+02,-1.591202454e-04
5.100509033e+02,4.260886461e-03
5.102055664e+02,2.652003895e-04
5.103602295e+02,5.639928393e-03
5.105148926e+02,-4.066406109e-04
5.106695862e+02,5.427768454e-03
5.108242798e+02,2.033203142e-03
5.109789734e+02,6.771450397e-03
5.111336670e+02,4.773607361e-04
5.112883911e+02,8.468733169e-03
5.114431152e+02,1.290641958e-03
5.115978394e+02,3.801205894e-03
5.117525940e+02,3.023284487e-03
5.119073486e+02,5.144887604e-03
5.120620728e+02,7.956012269e-04
5.122168579e+02,4.968087655e-03
5.123716431e+02,3.871925874e-03
5.125264282e+02,6.382489577e-03
5.126812134e+02,4.119446035e-03
5.128359985e+02,5.038807634e-03
5.129907837e+02,4.013366066e-03
5.131456299e+02,6.665369961e-03
5.133004150e+02,2.033203142e-03
5.134552612e+02,7.125050761e-03
5.136101074e+02,5.074167624e-03
5.137649536e+02,5.144887604e-03
5.139197998e+02,2.811124315e-03
5.140747070e+02,8.539453149e-03
5.142295532e+02,4.649847280e-03
5.143844604e+02,7.301851176e-03
5.145393066e+02,6.842170376e-03
5.146942139e+02,8.044412360e-03
5.148491211e+02,3.164724912e-03
5.150040283e+02,8.079771884e-03
5.151589355e+02,1.962482929e-03
5.153139038e+02,8.751613088e-03
5.154688110e+02,3.695125692e-03
5.156237793e+02,1.186329778e-02
5.157787476e+02,3.624405479e-03
5.159337158e+02,8.221212775e-03
5.160886841e+02,2.598963911e-03
5.162436523e+02,9.635614231e-03
5.163986206e+02,2.740404103e-03
5.165536499e+02,9.883134626e-03
5.167086182e+02,3.306165105e-03
5.168636475e+02,9.600254707e-03
5.170186768e+02,6.099609192e-03
5.171737061e+02,1.200473867e-02
5.173287354e+02,6.170329172e-03
5.174837646e+02,1.009529550e-02
5.176388550e+02,5.321688019e-03
5.177938843e+02,1.398490090e-02
5.179489746e+02,5.852088798e-03
5.181040649e+02,8.610173129e-03
5.182591553e+02,5.215608049e-03
5.184142456e+02,8.610173129e-03
5.185693359e+02,5.498488434e-03
5.187244263e+02,1.158041786e-02
5.188795776e+02,6.134969182e-03
5.190346680e+02,1.105001662e-02
5.191898193e+02,6.134969182e-03
5.193449707e+02,1.027209591e-02
5.195001221e+02,5.321688019e-03
5.196552734e+02,9.211294353e-03
5.198104248e+02,4.579126835e-03
5.199656372e+02,1.165113784e-02
5.201207886e+02,6.983610801e-03
5.202760010e+02,1.242905855e-02
5.204312134e+02,8.185852319e-03
5.205864258e+02,1.257049944e-02
5.207416382e+02,6.700730417e-03
5.208968506e+02,1.090857666e-02
5.210521240e+02,5.922808778e-03
5.212073364e+02,1.292409934e-02
5.213626099e+02,6.488570012e-03
5.215178223e+02,1.299481932e-02
5.216730957e+02,7.514011580e-03
5.218283691e+02,1.377274096e-02
5.219836426e+02,7.796891965e-03
5.221389771e+02,1.299481932e-02
5.222942505e+02,6.877530366e-03
5.224495850e+02,1.228761859e-02
5.226048584e+02,6.700730417e-03
5.227601929e+02,1.242905855e-02
5.229155273e+02,1.020137593e-02
5.230708618e+02,1.310089976e-02
5.232261963e+02,6.700730417e-03
5.233815918e+02,1.486890297e-02
5.235369263e+02,8.999133483e-03
5.236923218e+02,1.249977946e-02
5.238477173e+02,7.443291135e-03
5.240031128e+02,1.200473867e-02
5.241585083e+02,1.027209591e-02
5.243139038e+02,1.299481932e-02
5.244692993e+02,1.059033629e-02
5.246246948e+02,1.119145658e-02
5.247801514e+02,1.105001662e-02
5.249356079e+02,1.568218321e-02
5.250910034e+02,9.175933897e-03
5.252464600e+02,1.207545865e-02
5.254019165e+02,8.822333068e-03
5.255574341e+02,1.285337936e-02
5.257128906e+02,9.706335142e-03
5.258683472e+02,1.412634179e-02
5.260238647e+02,8.150492795e-03
5.261793823e+02,1.341914013e-02
5.263348999e+02,8.680893108e-03
5.264904175e+02,1.539930329e-02
5.266459351e+02,1.150969788e-02
5.268014526e+02,1.497498248e-02
5.269569702e+02,1.059033629e-02
5.271125488e+02,1.119145658e-02
5.272681274e+02,7.160410751e-03
5.274236450e+02,1.122681703e-02
5.275792236e+02,7.231131196e-03
5.277348022e+02,1.356058102e-02
5.278904419e+02,1.062569581e-02
5.280460205e+02,1.430314220e-02
5.282015991e+02,1.076713670e-02
5.283572388e+02,1.564682461e-02
5.285128784e+02,1.037817542e-02
5.286685181e+02,1.101465710e-02
5.288241577e+02,7.160410751e-03
5.289797974e+02,1.387882140e-02
5.291354370e+02,8.362652734e-03
5.292910767e+02,1.405562181e-02
5.294467773e+02,1.105001662e-02
5.296024170e+02,1.493962295e-02
5.297581177e+02,1.090857666e-02
5.299138184e+02,1.525786333e-02
5.300695190e+02,1.136825699e-02
5.302252197e+02,1.691978611e-02
5.303809814e+02,1.158041786e-02
5.305366821e+02,1.585898362e-02
5.306924438e+02,6.736090407e-03
5.308481445e+02,1.617722400e-02
5.310039062e+02,1.214617863e-02
5.311596680e+02,1.253513899e-02
5.313154297e+02,1.034281589e-02
5.314711914e+02,1.695514657e-02
5.316270142e+02,9.812414646e-03
5.317827759e+02,1.522250287e-02
5.319385986e+02,1.387882140e-02
5.320943604e+02,1.868778840e-02
5.322501831e+02,1.136825699e-02
5.324060059e+02,1.646010578e-02
5.325618286e+02,1.105001662e-02
5.327177124e+02,1.423242129e-02
5.328735352e+02,1.059033629e-02
5.330294189e+02,1.766234636e-02
5.331852417e+02,1.083785668e-02
5.333411255e+02,1.614186540e-02
5.334970093e+02,1.331306063e-02
5.336528931e+02,1.745018736e-02
5.338087769e+02,1.341914013e-02
5.339646606e+02,1.794522814e-02
5.341206055e+02,1.271193940e-02
5.342764893e+02,1.539930329e-02
5.344324341e+02,1.200473867e-02
5.345883789e+02,1.501034293e-02
5.347443237e+02,1.182793826e-02
5.349002686e+02,1.331306063e-02
5.350562134e+02,1.044889633e-02
5.352121582e+02,1.649546437e-02
5.353681641e+02,1.483354252e-02
5.355241089e+02,2.133979276e-02
5.356801147e+02,1.334842015e-02
5.358361206e+02,2.006683126e-02
5.359921265e+02,1.660154574e-02
